id,type,github_url,github_raw_url,isDataClass,isFeatureEnvy,isGodClass,isLongMethod
3567,Method,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.repo.utils.osgi/src/org/eclipse/packagedrone/repo/utils/osgi/bundle/BundleInformationParser.java/#L140-L155,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.repo.utils.osgi/src/org/eclipse/packagedrone/repo/utils/osgi/bundle/BundleInformationParser.java/#L140-L155,0,0,0,0
3568,Method,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.sec.service.apm/src/org/eclipse/packagedrone/sec/service/apm/model/UserWriteModel.java/#L70-L73,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.sec.service.apm/src/org/eclipse/packagedrone/sec/service/apm/model/UserWriteModel.java/#L70-L73,0,0,0,0
3569,Class,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L26-L59,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L26-L59,0,0,0,0
3570,Method,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L32-L35,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L32-L35,0,0,0,0
3571,Class,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils/src/org/eclipse/packagedrone/utils/io/FileSystemSpoolOutTarget.java/#L22-L42,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils/src/org/eclipse/packagedrone/utils/io/FileSystemSpoolOutTarget.java/#L22-L42,0,0,0,0
3572,Method,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.rpm/src/org/eclipse/packagedrone/utils/rpm/signature/SignatureProcessors.java/#L55-L83,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.rpm/src/org/eclipse/packagedrone/utils/rpm/signature/SignatureProcessors.java/#L55-L83,0,0,0,0
3573,Class,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java/#L19-L46,https://raw.githubusercontent.com/eclipse/packagedrone/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java/#L19-L46,0,0,0,0
3574,Class,https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.client.mqttv3/src/main/java/org/eclipse/paho/client/mqttv3/MqttAsyncClient.java/#L1376-L1419,https://raw.githubusercontent.com/eclipse/paho.mqtt.java/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.client.mqttv3/src/main/java/org/eclipse/paho/client/mqttv3/MqttAsyncClient.java/#L1376-L1419,0,0,0,0
3575,Method,https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.client.mqttv3/src/main/java/org/eclipse/paho/client/mqttv3/internal/CommsTokenStore.java/#L108-L126,https://raw.githubusercontent.com/eclipse/paho.mqtt.java/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.client.mqttv3/src/main/java/org/eclipse/paho/client/mqttv3/internal/CommsTokenStore.java/#L108-L126,0,0,0,0
3576,Class,https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/MqttConnectionState.java/#L26-L168,https://raw.githubusercontent.com/eclipse/paho.mqtt.java/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/MqttConnectionState.java/#L26-L168,1,0,0,0
3577,Method,https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.common/src/main/java/org/eclipse/paho/mqttv5/common/packet/MqttUnsubscribe.java/#L74-L92,https://raw.githubusercontent.com/eclipse/paho.mqtt.java/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.common/src/main/java/org/eclipse/paho/mqttv5/common/packet/MqttUnsubscribe.java/#L74-L92,0,0,0,0
3578,Class,https://github.com/eclipse/kapua/blob/11e610c657f7e473b52882833e33a2261bd3d67d/commons/src/main/java/org/eclipse/persistence/logging/slf4j/SLF4JLogger.java/#L87-L96,https://raw.githubusercontent.com/eclipse/kapua/11e610c657f7e473b52882833e33a2261bd3d67d/commons/src/main/java/org/eclipse/persistence/logging/slf4j/SLF4JLogger.java/#L87-L96,0,0,0,0
3579,Class,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java/#L22-L110,https://raw.githubusercontent.com/eclipse/rap/6295da95d01da6669c91bd4b058db9b89f35abaf/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java/#L22-L110,0,0,0,0
3580,Class,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java/#L30-L56,https://raw.githubusercontent.com/eclipse/rap/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java/#L30-L56,0,0,0,0
3581,Class,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/client/ConnectionMessages.java/#L16-L20,https://raw.githubusercontent.com/eclipse/rap/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/client/ConnectionMessages.java/#L16-L20,1,0,0,0
3582,Class,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/client/WebClientProvider.java/#L19-L31,https://raw.githubusercontent.com/eclipse/rap/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/client/WebClientProvider.java/#L19-L31,0,0,0,0
3583,Class,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/theme/css/NullElementSelector.java/#L17-L54,https://raw.githubusercontent.com/eclipse/rap/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/theme/css/NullElementSelector.java/#L17-L54,1,0,0,0
3584,Method,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/http/client/src/main/java/org/eclipse/rdf4j/http/client/QueueCursor.java/#L27-L29,https://raw.githubusercontent.com/eclipse/rdf4j/6f63df540e30b28e0c8880bea72f85cb88424b03/http/client/src/main/java/org/eclipse/rdf4j/http/client/QueueCursor.java/#L27-L29,0,0,0,0
3585,Method,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/queryalgebra-model/src/main/java/org/eclipse/rdf4j/query/algebra/IRIFunction.java/#L27-L29,https://raw.githubusercontent.com/eclipse/rdf4j/6f63df540e30b28e0c8880bea72f85cb88424b03/queryalgebra-model/src/main/java/org/eclipse/rdf4j/query/algebra/IRIFunction.java/#L27-L29,0,0,0,0
3586,Class,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java/#L31-L129,https://raw.githubusercontent.com/eclipse/rdf4j/6f63df540e30b28e0c8880bea72f85cb88424b03/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java/#L31-L129,0,0,1,0
3587,Class,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/ast/SyntaxTreeBuilderVisitor.java/#L11-L297,https://raw.githubusercontent.com/eclipse/rdf4j/6f63df540e30b28e0c8880bea72f85cb88424b03/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/ast/SyntaxTreeBuilderVisitor.java/#L11-L297,0,0,0,0
3588,Class,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/repository/contextaware/src/main/java/org/eclipse/rdf4j/repository/contextaware/config/ContextAwareFactory.java/#L21-L73,https://raw.githubusercontent.com/eclipse/rdf4j/6f63df540e30b28e0c8880bea72f85cb88424b03/repository/contextaware/src/main/java/org/eclipse/rdf4j/repository/contextaware/config/ContextAwareFactory.java/#L21-L73,0,0,0,0
3589,Method,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java/#L50-L52,https://raw.githubusercontent.com/eclipse/rdf4j/6f63df540e30b28e0c8880bea72f85cb88424b03/rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java/#L50-L52,0,0,0,0
3590,Method,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.core/src/org/eclipse/reddeer/core/handler/TreeItemHandler.java/#L281-L294,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.core/src/org/eclipse/reddeer/core/handler/TreeItemHandler.java/#L281-L294,0,0,0,0
3591,Method,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/jdt/ui/preferences/BuildPathsPropertyPage.java/#L141-L146,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/jdt/ui/preferences/BuildPathsPropertyPage.java/#L141-L146,0,0,0,0
3592,Class,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.ui/src/org/eclipse/reddeer/eclipse/ui/launcher/DialogTextEditor.java/#L41-L291,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.ui/src/org/eclipse/reddeer/eclipse/ui/launcher/DialogTextEditor.java/#L41-L291,0,0,0,0
3593,Class,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/ui/perspectives/PluginDevelopmentPerspective.java/#L20-L29,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/ui/perspectives/PluginDevelopmentPerspective.java/#L20-L29,0,0,0,0
3594,Class,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.jface/src/org/eclipse/reddeer/jface/window/Openable.java/#L22-L38,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.jface/src/org/eclipse/reddeer/jface/window/Openable.java/#L22-L38,0,0,0,0
3595,Class,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.recorder/src/main/java/org/eclipse/reddeer/swt/generator/framework/rules/complex/CTabWorkbenchFilterComplexRule.java/#L21-L51,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.recorder/src/main/java/org/eclipse/reddeer/swt/generator/framework/rules/complex/CTabWorkbenchFilterComplexRule.java/#L21-L51,0,0,0,0
3596,Method,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.recorder/src/main/java/org/eclipse/reddeer/swt/generator/framework/rules/complex/CheckBoxFilterComplexRule.java/#L26-L38,https://raw.githubusercontent.com/eclipse/reddeer/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.recorder/src/main/java/org/eclipse/reddeer/swt/generator/framework/rules/complex/CheckBoxFilterComplexRule.java/#L26-L38,0,0,0,0
3597,Class,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.core/src/main/java/org/eclipse/smarthome/automation/core/internal/RuleRegistryImpl.java/#L103-L692,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.core/src/main/java/org/eclipse/smarthome/automation/core/internal/RuleRegistryImpl.java/#L103-L692,0,0,1,0
3598,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/AutomationResourceBundlesTracker.java/#L278-L287,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/AutomationResourceBundlesTracker.java/#L278-L287,0,0,0,0
3599,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/i18n/ModuleTypeI18nUtil.java/#L84-L88,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/i18n/ModuleTypeI18nUtil.java/#L84-L88,0,0,0,0
3600,Class,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.module.core/src/main/java/org/eclipse/smarthome/automation/module/core/handler/RunRuleActionHandler.java/#L44-L103,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/automation/org.eclipse.smarthome.automation.module.core/src/main/java/org/eclipse/smarthome/automation/module/core/handler/RunRuleActionHandler.java/#L44-L103,0,0,0,0
3601,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.astro/src/main/java/org/eclipse/smarthome/binding/astro/internal/calc/SunZodiacCalc.java/#L36-L52,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.astro/src/main/java/org/eclipse/smarthome/binding/astro/internal/calc/SunZodiacCalc.java/#L36-L52,0,0,0,0
3602,Class,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.bluetooth.bluegiga/src/main/java/org/eclipse/smarthome/binding/bluetooth/bluegiga/internal/command/gap/BlueGigaEndProcedureResponse.java/#L30-L73,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.bluetooth.bluegiga/src/main/java/org/eclipse/smarthome/binding/bluetooth/bluegiga/internal/command/gap/BlueGigaEndProcedureResponse.java/#L30-L73,0,0,0,0
3603,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java/#L1318-L1325,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java/#L1318-L1325,0,0,0,0
3604,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java/#L1199-L1205,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java/#L1199-L1205,0,0,0,0
3605,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.lifx/src/main/java/org/eclipse/smarthome/binding/lifx/internal/LifxLightStateChanger.java/#L104-L111,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.lifx/src/main/java/org/eclipse/smarthome/binding/lifx/internal/LifxLightStateChanger.java/#L104-L111,0,0,0,0
3606,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.meteoblue/src/main/java/org/eclipse/smarthome/binding/meteoblue/internal/json/JsonDataDay.java/#L155-L157,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.meteoblue/src/main/java/org/eclipse/smarthome/binding/meteoblue/internal/json/JsonDataDay.java/#L155-L157,0,0,0,0
3607,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.sonyaudio/src/main/java/org/eclipse/smarthome/binding/sonyaudio/internal/protocol/SonyAudioMethod.java/#L251-L255,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.sonyaudio/src/main/java/org/eclipse/smarthome/binding/sonyaudio/internal/protocol/SonyAudioMethod.java/#L251-L255,0,0,0,0
3608,Class,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core.audio/src/main/java/org/eclipse/smarthome/core/audio/ByteArrayAudioStream.java/#L25-L62,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core.audio/src/main/java/org/eclipse/smarthome/core/audio/ByteArrayAudioStream.java/#L25-L62,0,0,0,0
3609,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/library/items/DateTimeItem.java/#L67-L74,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/library/items/DateTimeItem.java/#L67-L74,0,0,0,0
3610,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/service/ReadyMarker.java/#L93-L96,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/service/ReadyMarker.java/#L93-L96,0,0,0,0
3611,Method,https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core.thing/src/main/java/org/eclipse/smarthome/core/thing/internal/profiles/ProfileTypeRegistryImpl.java/#L59-L61,https://raw.githubusercontent.com/eclipse/smarthome/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/bundles/core/org.eclipse.smarthome.core.thing/src/main/java/org/eclipse/smarthome/core/thing/internal/profiles/ProfileTypeRegistryImpl.java/#L59-L61,0,0,0,0
